billing_period,date,account_id,service,usage_type,region,cost_usd,usage_quantity
2026-02,2026-02-16,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,36.11,117.89
2026-02,2026-02-16,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,115.87,1176.11
2026-02,2026-02-16,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,146.35,1452.35
2026-02,2026-02-16,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,554.93,2890.64
2026-02,2026-02-16,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,628.74,3230.21
2026-02,2026-02-16,acct_008,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,496.03,2590.54
2026-02,2026-02-16,acct_008,AmazonS3,TimedStorage-ByteHrs,us-east-1,147.09,6431968.90
2026-02,2026-02-16,acct_008,AmazonS3,TimedStorage-ByteHrs,us-west-2,129.04,5630461.31
2026-02,2026-02-16,acct_008,AmazonS3,TimedStorage-ByteHrs,eu-west-1,166.78,7286774.36
2026-02,2026-02-16,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,280.96,1169.54
2026-02,2026-02-16,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,260.84,1086.07
2026-02,2026-02-16,acct_008,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,299.37,1245.90
2026-02,2026-02-16,acct_008,AWSLambda,Lambda-GB-Second,us-east-1,54.56,3257158.15
2026-02,2026-02-16,acct_008,AWSLambda,Lambda-GB-Second,us-west-2,66.23,3959135.91
2026-02,2026-02-16,acct_008,AWSLambda,Lambda-GB-Second,eu-west-1,67.86,4092912.16
2026-02,2026-02-16,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-east-1,33.22,112.31
2026-02,2026-02-16,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-west-2,34.42,113.65
2026-02,2026-02-16,acct_008,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,27.17,90.51
2026-02,2026-02-16,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,116.94,1156.04
2026-02,2026-02-16,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,119.95,1193.83
2026-02,2026-02-16,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,116.34,1159.78
2026-02,2026-02-17,acct_001,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,1624.47,8477.65
2026-02,2026-02-17,acct_001,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,1948.74,10167.00
2026-02,2026-02-17,acct_001,AmazonS3,TimedStorage-ByteHrs,us-east-1,345.38,15017121.92
2026-02,2026-02-17,acct_001,AmazonS3,TimedStorage-ByteHrs,eu-west-1,371.52,16223258.92
2026-02,2026-02-17,acct_001,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,775.05,3202.09
2026-02,2026-02-17,acct_001,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,700.13,2923.26
2026-02,2026-02-17,acct_001,AWSLambda,Lambda-GB-Second,us-east-1,125.09,7563347.58
2026-02,2026-02-17,acct_001,AWSLambda,Lambda-GB-Second,eu-west-1,192.58,11456038.78
2026-02,2026-02-17,acct_001,AmazonCloudWatch,MetricMonitorUsage,us-east-1,72.25,236.69
2026-02,2026-02-17,acct_001,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,62.26,209.72
2026-02,2026-02-17,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,287.16,2839.76
2026-02,2026-02-17,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,312.48,3108.45
2026-02,2026-02-17,acct_002,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,1539.22,8076.04
2026-02,2026-02-17,acct_002,AmazonS3,TimedStorage-ByteHrs,us-west-2,337.01,14519977.75
2026-02,2026-02-17,acct_002,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,761.27,3202.69
2026-02,2026-02-17,acct_002,AWSLambda,Lambda-GB-Second,us-west-2,208.24,12411316.33
2026-02,2026-02-17,acct_002,AmazonCloudWatch,MetricMonitorUsage,us-west-2,94.09,311.19
2026-02,2026-02-17,acct_002,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,391.28,3868.40
2026-02,2026-02-17,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,319.37,1652.49
2026-02,2026-02-17,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,347.47,1820.43
2026-02,2026-02-17,acct_003,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,249.76,1294.04
2026-02,2026-02-17,acct_003,AmazonS3,TimedStorage-ByteHrs,us-east-1,77.94,3424422.71
2026-02,2026-02-17,acct_003,AmazonS3,TimedStorage-ByteHrs,us-west-2,72.58,3157094.29
2026-02,2026-02-17,acct_003,AmazonS3,TimedStorage-ByteHrs,eu-central-1,78.67,3424756.12
2026-02,2026-02-17,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,123.18,509.05
2026-02,2026-02-17,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,142.23,599.83
2026-02,2026-02-17,acct_003,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,152.30,639.55
2026-02,2026-02-17,acct_003,AWSLambda,Lambda-GB-Second,us-east-1,32.79,1982255.25
2026-02,2026-02-17,acct_003,AWSLambda,Lambda-GB-Second,us-west-2,26.88,1610301.91
2026-02,2026-02-17,acct_003,AWSLambda,Lambda-GB-Second,eu-central-1,29.30,1736244.52
2026-02,2026-02-17,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-east-1,15.80,52.75
2026-02,2026-02-17,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-west-2,16.48,55.24
2026-02,2026-02-17,acct_003,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,15.91,53.32
2026-02,2026-02-17,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,61.30,615.48
2026-02,2026-02-17,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,57.01,572.19
2026-02,2026-02-17,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,67.92,674.64
2026-02,2026-02-17,acct_004,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,506.64,2622.29
2026-02,2026-02-17,acct_004,AmazonS3,TimedStorage-ByteHrs,eu-central-1,127.08,5462946.15
2026-02,2026-02-17,acct_004,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,273.18,1150.39
2026-02,2026-02-17,acct_004,AWSLambda,Lambda-GB-Second,eu-central-1,68.46,4188371.44
2026-02,2026-02-17,acct_004,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,26.40,90.66
2026-02,2026-02-17,acct_004,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,106.64,1069.11
2026-02,2026-02-17,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,1056.81,5524.69
2026-02,2026-02-17,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,1178.24,6129.67
2026-02,2026-02-17,acct_005,AmazonS3,TimedStorage-ByteHrs,us-east-1,333.02,14513883.61
2026-02,2026-02-17,acct_005,AmazonS3,TimedStorage-ByteHrs,us-west-2,288.10,12412396.05
2026-02,2026-02-17,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,526.24,2189.74
2026-02,2026-02-17,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,498.65,2061.58
2026-02,2026-02-17,acct_005,AWSLambda,Lambda-GB-Second,us-east-1,250.68,15001108.45
2026-02,2026-02-17,acct_005,AWSLambda,Lambda-GB-Second,us-west-2,66.81,3980460.10
2026-02,2026-02-17,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-east-1,57.28,191.96
2026-02,2026-02-17,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-west-2,62.38,209.35
2026-02,2026-02-17,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,214.05,2147.79
2026-02,2026-02-17,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,218.48,2171.24
2026-02,2026-02-17,acct_006,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,321.80,1656.11
2026-02,2026-02-17,acct_006,AmazonS3,TimedStorage-ByteHrs,us-east-1,98.69,4320446.65
2026-02,2026-02-17,acct_006,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,181.44,756.31
2026-02,2026-02-17,acct_006,AWSLambda,Lambda-GB-Second,us-east-1,42.69,2516117.86
2026-02,2026-02-17,acct_006,AmazonCloudWatch,MetricMonitorUsage,us-east-1,20.03,66.90
2026-02,2026-02-17,acct_006,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,81.31,816.24
2026-02,2026-02-17,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,582.46,2988.18
2026-02,2026-02-17,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,606.46,3176.49
2026-02,2026-02-17,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-west-1,174.22,7471268.28
2026-02,2026-02-17,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-central-1,154.77,6680551.01
2026-02,2026-02-17,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,305.76,1256.66
2026-02,2026-02-17,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,285.54,1179.97
2026-02,2026-02-17,acct_007,AWSLambda,Lambda-GB-Second,eu-west-1,72.46,4296620.99
2026-02,2026-02-17,acct_007,AWSLambda,Lambda-GB-Second,eu-central-1,71.80,4353896.13
2026-02,2026-02-17,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,29.67,98.71
2026-02,2026-02-17,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,38.41,127.51
2026-02,2026-02-17,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,127.91,1293.95
2026-02,2026-02-17,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,136.78,1382.94
2026-02,2026-02-17,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,590.40,3064.49
2026-02,2026-02-17,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,608.42,3179.00
2026-02,2026-02-17,acct_008,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,664.91,3444.07
2026-02,2026-02-17,acct_008,AmazonS3,TimedStorage-ByteHrs,us-east-1,149.03,6475460.30
2026-02,2026-02-17,acct_008,AmazonS3,TimedStorage-ByteHrs,us-west-2,163.88,7052223.12
2026-02,2026-02-17,acct_008,AmazonS3,TimedStorage-ByteHrs,eu-west-1,165.75,7239967.74
2026-02,2026-02-17,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,252.10,1063.09
2026-02,2026-02-17,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,321.74,1354.03
2026-02,2026-02-17,acct_008,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,302.26,1260.48
2026-02,2026-02-17,acct_008,AWSLambda,Lambda-GB-Second,us-east-1,43.19,2543718.59
2026-02,2026-02-17,acct_008,AWSLambda,Lambda-GB-Second,us-west-2,67.04,3998734.60
2026-02,2026-02-17,acct_008,AWSLambda,Lambda-GB-Second,eu-west-1,53.49,3207200.53
2026-02,2026-02-17,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-east-1,32.46,106.61
2026-02,2026-02-17,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-west-2,29.18,98.75
2026-02,2026-02-17,acct_008,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,26.48,89.04
2026-02,2026-02-17,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,116.60,1172.34
2026-02,2026-02-17,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,139.30,1403.32
2026-02,2026-02-17,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,138.27,1366.78
2026-02,2026-02-18,acct_001,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,1614.08,8335.01
2026-02,2026-02-18,acct_001,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,1443.25,7536.35
2026-02,2026-02-18,acct_001,AmazonS3,TimedStorage-ByteHrs,us-east-1,369.33,16111865.61
2026-02,2026-02-18,acct_001,AmazonS3,TimedStorage-ByteHrs,eu-west-1,339.99,14582523.45
2026-02,2026-02-18,acct_001,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,708.36,2957.00
2026-02,2026-02-18,acct_001,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,715.68,2980.65
2026-02,2026-02-18,acct_001,AWSLambda,Lambda-GB-Second,us-east-1,128.66,7794552.41
2026-02,2026-02-18,acct_001,AWSLambda,Lambda-GB-Second,eu-west-1,155.12,9339280.59
2026-02,2026-02-18,acct_001,AmazonCloudWatch,MetricMonitorUsage,us-east-1,66.50,225.32
2026-02,2026-02-18,acct_001,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,65.11,216.31
2026-02,2026-02-18,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,305.94,3025.97
2026-02,2026-02-18,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,315.39,3204.71
2026-02,2026-02-18,acct_002,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,1535.81,8030.62
2026-02,2026-02-18,acct_002,AmazonS3,TimedStorage-ByteHrs,us-west-2,259.06,11259133.78
2026-02,2026-02-18,acct_002,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,739.97,3057.95
2026-02,2026-02-18,acct_002,AWSLambda,Lambda-GB-Second,us-west-2,203.98,12198908.12
2026-02,2026-02-18,acct_002,AmazonCloudWatch,MetricMonitorUsage,us-west-2,80.19,266.29
2026-02,2026-02-18,acct_002,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,262.91,2599.38
2026-02,2026-02-18,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,309.52,1578.08
2026-02,2026-02-18,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,261.56,1356.85
2026-02,2026-02-18,acct_003,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,348.21,1827.55
2026-02,2026-02-18,acct_003,AmazonS3,TimedStorage-ByteHrs,us-east-1,66.27,2918948.35
2026-02,2026-02-18,acct_003,AmazonS3,TimedStorage-ByteHrs,us-west-2,68.52,3009127.09
2026-02,2026-02-18,acct_003,AmazonS3,TimedStorage-ByteHrs,eu-central-1,63.72,2800393.68
2026-02,2026-02-18,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,135.76,559.84
2026-02,2026-02-18,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,137.04,572.59
2026-02,2026-02-18,acct_003,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,133.32,558.57
2026-02,2026-02-18,acct_003,AWSLambda,Lambda-GB-Second,us-east-1,27.44,1656579.58
2026-02,2026-02-18,acct_003,AWSLambda,Lambda-GB-Second,us-west-2,35.33,2118421.88
2026-02,2026-02-18,acct_003,AWSLambda,Lambda-GB-Second,eu-central-1,32.62,1960263.69
2026-02,2026-02-18,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-east-1,16.16,54.98
2026-02,2026-02-18,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-west-2,16.92,56.94
2026-02,2026-02-18,acct_003,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,21.22,71.08
2026-02,2026-02-18,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,63.84,642.94
2026-02,2026-02-18,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,55.37,551.24
2026-02,2026-02-18,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,58.98,593.66
2026-02,2026-02-18,acct_004,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,491.64,2564.15
2026-02,2026-02-18,acct_004,AmazonS3,TimedStorage-ByteHrs,eu-central-1,147.66,6475250.21
2026-02,2026-02-18,acct_004,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,249.39,1032.16
2026-02,2026-02-18,acct_004,AWSLambda,Lambda-GB-Second,eu-central-1,74.59,4509704.18
2026-02,2026-02-18,acct_004,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,21.64,71.90
2026-02,2026-02-18,acct_004,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,113.13,1140.08
2026-02,2026-02-18,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,1222.84,6387.03
2026-02,2026-02-18,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,1141.58,5949.56
2026-02,2026-02-18,acct_005,AmazonS3,TimedStorage-ByteHrs,us-east-1,262.63,11389024.69
2026-02,2026-02-18,acct_005,AmazonS3,TimedStorage-ByteHrs,us-west-2,281.22,12222630.91
2026-02,2026-02-18,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,458.88,1904.41
2026-02,2026-02-18,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,528.68,2196.65
2026-02,2026-02-18,acct_005,AWSLambda,Lambda-GB-Second,us-east-1,120.15,7243879.04
2026-02,2026-02-18,acct_005,AWSLambda,Lambda-GB-Second,us-west-2,84.85,5008418.14
2026-02,2026-02-18,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-east-1,55.63,186.85
2026-02,2026-02-18,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-west-2,70.32,236.22
2026-02,2026-02-18,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,189.62,1891.80
2026-02,2026-02-18,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,237.04,2374.66
2026-02,2026-02-18,acct_006,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,391.23,2018.99
2026-02,2026-02-18,acct_006,AmazonS3,TimedStorage-ByteHrs,us-east-1,90.04,3931181.91
2026-02,2026-02-18,acct_006,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,179.24,740.82
2026-02,2026-02-18,acct_006,AWSLambda,Lambda-GB-Second,us-east-1,35.18,2053934.00
2026-02,2026-02-18,acct_006,AmazonCloudWatch,MetricMonitorUsage,us-east-1,18.04,59.81
2026-02,2026-02-18,acct_006,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,67.71,678.19
2026-02,2026-02-18,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,639.21,3254.02
2026-02,2026-02-18,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,675.29,3484.48
2026-02,2026-02-18,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-west-1,171.63,7366343.63
2026-02,2026-02-18,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-central-1,173.06,7503202.06
2026-02,2026-02-18,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,318.35,1328.10
2026-02,2026-02-18,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,310.96,1275.74
2026-02,2026-02-18,acct_007,AWSLambda,Lambda-GB-Second,eu-west-1,50.28,2999268.58
2026-02,2026-02-18,acct_007,AWSLambda,Lambda-GB-Second,eu-central-1,73.46,4380855.46
2026-02,2026-02-18,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,37.08,123.25
2026-02,2026-02-18,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,31.31,104.07
2026-02,2026-02-18,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,142.67,1431.34
2026-02,2026-02-18,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,166.30,1651.86
2026-02,2026-02-18,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,560.67,2932.59
2026-02,2026-02-18,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,568.48,2946.03
2026-02,2026-02-18,acct_008,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,431.78,2237.38
2026-02,2026-02-18,acct_008,AmazonS3,TimedStorage-ByteHrs,us-east-1,133.74,5714639.12
2026-02,2026-02-18,acct_008,AmazonS3,TimedStorage-ByteHrs,us-west-2,136.86,5887985.49
2026-02,2026-02-18,acct_008,AmazonS3,TimedStorage-ByteHrs,eu-west-1,159.72,6986178.57
2026-02,2026-02-18,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,260.28,1081.70
2026-02,2026-02-18,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,240.54,997.29
2026-02,2026-02-18,acct_008,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,284.52,1195.30
2026-02,2026-02-18,acct_008,AWSLambda,Lambda-GB-Second,us-east-1,57.16,3465499.76
2026-02,2026-02-18,acct_008,AWSLambda,Lambda-GB-Second,us-west-2,40.61,2406306.48
2026-02,2026-02-18,acct_008,AWSLambda,Lambda-GB-Second,eu-west-1,70.16,4280193.84
2026-02,2026-02-18,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-east-1,32.11,107.00
2026-02,2026-02-18,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-west-2,22.86,74.64
2026-02,2026-02-18,acct_008,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,31.33,104.05
2026-02,2026-02-18,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,110.36,1104.30
2026-02,2026-02-18,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,126.95,1281.51
2026-02,2026-02-18,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,127.56,1291.23
2026-02,2026-02-19,acct_001,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,1436.82,7474.82
2026-02,2026-02-19,acct_001,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,1627.14,8391.75
2026-02,2026-02-19,acct_001,AmazonS3,TimedStorage-ByteHrs,us-east-1,441.29,19258577.26
2026-02,2026-02-19,acct_001,AmazonS3,TimedStorage-ByteHrs,eu-west-1,375.08,16393499.10
2026-02,2026-02-19,acct_001,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,764.00,3208.57
2026-02,2026-02-19,acct_001,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,568.18,2400.63
2026-02,2026-02-19,acct_001,AWSLambda,Lambda-GB-Second,us-east-1,151.59,9105253.33
2026-02,2026-02-19,acct_001,AWSLambda,Lambda-GB-Second,eu-west-1,134.34,8102702.51
2026-02,2026-02-19,acct_001,AmazonCloudWatch,MetricMonitorUsage,us-east-1,66.47,221.78
2026-02,2026-02-19,acct_001,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,69.53,236.21
2026-02,2026-02-19,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,367.29,3674.57
2026-02,2026-02-19,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,307.71,3065.64
2026-02,2026-02-19,acct_002,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,1812.85,9410.87
2026-02,2026-02-19,acct_002,AmazonS3,TimedStorage-ByteHrs,us-west-2,373.36,16391947.79
2026-02,2026-02-19,acct_002,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,729.69,3039.24
2026-02,2026-02-19,acct_002,AWSLambda,Lambda-GB-Second,us-west-2,131.60,7951789.77
2026-02,2026-02-19,acct_002,AmazonCloudWatch,MetricMonitorUsage,us-west-2,106.61,357.93
2026-02,2026-02-19,acct_002,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,378.78,3755.74
2026-02,2026-02-19,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,290.08,1496.61
2026-02,2026-02-19,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,278.21,1460.18
2026-02,2026-02-19,acct_003,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,289.64,1487.23
2026-02,2026-02-19,acct_003,AmazonS3,TimedStorage-ByteHrs,us-east-1,59.66,2558216.26
2026-02,2026-02-19,acct_003,AmazonS3,TimedStorage-ByteHrs,us-west-2,75.99,3372112.67
2026-02,2026-02-19,acct_003,AmazonS3,TimedStorage-ByteHrs,eu-central-1,82.93,3537233.26
2026-02,2026-02-19,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,161.67,679.94
2026-02,2026-02-19,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,121.80,505.98
2026-02,2026-02-19,acct_003,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,147.62,618.48
2026-02,2026-02-19,acct_003,AWSLambda,Lambda-GB-Second,us-east-1,22.97,1386835.56
2026-02,2026-02-19,acct_003,AWSLambda,Lambda-GB-Second,us-west-2,15.67,938360.03
2026-02,2026-02-19,acct_003,AWSLambda,Lambda-GB-Second,eu-central-1,46.32,2779347.71
2026-02,2026-02-19,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-east-1,14.39,48.38
2026-02,2026-02-19,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-west-2,16.98,57.33
2026-02,2026-02-19,acct_003,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,17.09,57.56
2026-02,2026-02-19,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,65.04,652.18
2026-02,2026-02-19,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,61.73,615.86
2026-02,2026-02-19,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,53.61,531.00
2026-02,2026-02-19,acct_004,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,484.48,2529.42
2026-02,2026-02-19,acct_004,AmazonS3,TimedStorage-ByteHrs,eu-central-1,152.16,6612964.52
2026-02,2026-02-19,acct_004,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,277.73,1169.72
2026-02,2026-02-19,acct_004,AWSLambda,Lambda-GB-Second,eu-central-1,60.58,3656074.94
2026-02,2026-02-19,acct_004,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,26.21,88.54
2026-02,2026-02-19,acct_004,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,120.89,1194.51
2026-02,2026-02-19,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,1127.81,5970.81
2026-02,2026-02-19,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,1029.37,5385.28
2026-02,2026-02-19,acct_005,AmazonS3,TimedStorage-ByteHrs,us-east-1,297.67,12807958.69
2026-02,2026-02-19,acct_005,AmazonS3,TimedStorage-ByteHrs,us-west-2,294.68,12633648.26
2026-02,2026-02-19,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,495.72,2087.71
2026-02,2026-02-19,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,542.27,2252.58
2026-02,2026-02-19,acct_005,AWSLambda,Lambda-GB-Second,us-east-1,151.15,9063682.94
2026-02,2026-02-19,acct_005,AWSLambda,Lambda-GB-Second,us-west-2,136.97,8271979.30
2026-02,2026-02-19,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-east-1,53.52,178.48
2026-02,2026-02-19,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-west-2,56.31,184.73
2026-02,2026-02-19,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,205.87,2091.02
2026-02,2026-02-19,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,239.14,2359.80
2026-02,2026-02-19,acct_006,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,292.12,1519.78
